start,end,chr,gene
39866422,39874651,9,258603
32587095,32599698,2,20448
80206795,80223533,18,27366
87874072,87877859,12,100039042
13499540,13519035,10,66848
75367529,75395935,18,17131
177464733,177478129,2,628308
36639285,36642666,17,14997
65668001,65690300,9,18247
143890741,143897685,5,66729
31452431,31481754,5,269639
25456838,25458776,2,69454
87490819,87493660,10,17172
143817788,143904251,5,15467
113442569,113448229,6,67767
6291633,6356642,11,18293
20951626,20990841,1,71877
9485541,9725170,5,108069
36006656,37235964,11,23964
37193892,37196095,17,24108
65598546,65648531,14,100503545
155213132,155216449,X,20229
32180162,32201898,14,53600
149328416,149426749,4,63958
83915079,83941228,2,71861
93453411,93484875,10,16993
43295063,43306980,8,22702
61045150,61085061,18,18596
144368996,144373721,2,100048644
32993129,33005457,17,240067
30597073,30599939,3,76652
155846894,155930310,2,56046
93583457,93604063,16,224440
90467438,90476001,7,68472
143902704,143909847,5,231872
65967501,66077089,17,106585
84970897,84983303,12,73736
39907336,39912732,9,258606
100518309,100547803,5,26891
79286228,79328390,15,53357
24864620,24869941,7,232973
52457294,52500679,1,17936
66226912,66388350,7,233328
3962554,4038915,12,668212
25455141,25461094,2,227622
77032241,77061002,10,20509
69095217,69109960,11,18626
58211772,58214444,12,20605
34630951,34651735,18,52563
136670124,136937727,3,19055
87264363,87310839,1,98363
39937501,39945170,9,259111
84918148,84970900,12,68497
36867178,37050244,13,74145
136206365,136245216,4,230837
185363044,185428360,1,107508
98852194,98859794,3,15492
45457944,45459884,7,14325
143933035,143985719,5,18861
63891264,63912297,15,74548
26389339,26397122,2,66865
93284278,93336935,15,67057
70712407,70825728,2,228012
44959372,44974851,7,78070
84998583,85037462,2,228139
33016863,33033402,17,73451
143909964,143933968,5,18861
19424775,19458821,7,232944
64151405,64152198,X,627470
70012550,70022866,9,235459
44748413,44777515,7,101568
113458484,113470758,6,57890
43179867,43187988,14,638262
95830074,95842476,11,66610
34598615,34624601,18,78656
34204338,34208089,11,14233
100845847,100863446,7,320100
37108540,37179534,12,17286
4134098,4137707,8,70192
77052178,77166548,10,12822
80024814,80094173,7,209225
152754173,152765037,2,84682
9545408,9547455,1,59014
112570043,112882717,8,170571
125145241,125161782,6,320678
26580014,26593120,2,353156
95446096,95490039,8,13000
40465552,40500854,1,16182
130944385,130955475,4,17180
51252720,51340663,3,69257
95837216,95845734,11,14710
134199223,134235431,1,11539
4166567,4211257,8,213027
73510025,73518849,14,67381
26396249,26409203,2,64436
152780668,152831728,2,12048
134193448,134201232,1,53311
54538984,54545020,9,244885
87521795,87584136,10,18478
31950139,31973442,2,108897
142620602,142638008,3,14469
131053700,131097826,1,17164
86167785,86657919,17,18754
54544794,54560218,9,56506
44851235,44859375,14,19214
41569775,41638158,4,68922
44988195,45003820,14,19217
43583216,43584494,4,100039672
43566928,43578873,4,230101
99136130,99148991,X,13641
136138996,136140443,X,406217
70661576,70712636,2,70231
87267534,87278262,2,257875
162670725,162740556,1,226562
95824499,95832140,11,237928
44731480,44751050,7,243963
136168984,136172342,X,66684
78261752,78290623,11,72503
125161715,125166467,6,14433
125161715,125166467,6,100042025
74391509,74397285,1,227292
146149833,146195513,3,68279
95022510,95026682,X,270624
95712673,95835115,11,268469
141455198,141460743,7,66853
27344394,27349188,8,541463
144476758,144553729,7,233977
41638144,41640324,4,69638
14226438,14523228,13,94253
44205559,44210326,12,27362
84087933,84155786,3,76915
78949405,79020816,17,75292
16213318,16272712,16,67451
102775465,102782718,3,22094
43002343,43010506,4,60534
71689214,71690575,8,16336
43519762,43528106,8,382007
27368711,27399730,8,108043
24870057,24877651,7,71241
79860475,79874634,10,216152
71676296,71690575,8,16453
36670008,36672219,17,224756
45578254,45660312,19,30838
85587531,85702753,6,236266
121410350,121476347,10,192678
43568278,43576707,8,13525
43681998,43721491,11,70802
39948131,39952046,9,258825
177759288,177770472,2,626802
102734529,102801513,3,70747
58264720,58269290,12,66864
54586334,54604661,9,67834
177831791,177840336,2,329575
43624951,43627276,8,384813
34226815,34783892,11,94176
54522847,54699285,11,192786
103442167,103443680,12,76933
47240944,47276857,14,218973
104322230,104330764,8,75502
177903340,177925613,2,78703
43650309,43710049,8,252866
43650309,43710049,8,384814
103450898,103457223,12,217845
43531519,43562691,4,21894
79133768,79149060,7,17304
177935993,177957297,2,665211
144688907,145122411,X,619287
45560615,45579763,19,226162
39954139,39961133,9,258364
43729512,43748008,11,66827
98874521,98893239,3,56185
12342094,12348189,14,54713
124439930,124462308,5,67956
86545581,86548629,3,23937
99898489,99901091,13,27220
28177207,28205886,17,224656
143987909,144014877,5,231874
76241580,76305731,18,17126
79874476,79883174,10,19152
64014931,64206271,8,21892
65391497,65410693,5,79464
85706727,85713205,6,100043497
104339410,104347672,8,68119
124893108,124897705,8,102058
134460118,134476490,X,74469
24582189,24733816,13,193385
85732513,85765754,6,93674
94386438,94395377,8,64209
91139599,91148432,5,11839
34398820,34460734,17,407788
4209543,4217459,8,73072
20758663,20882124,5,68770
112910482,113015791,5,320129
99948530,100015639,13,78038
144019804,144026670,5,18261
69758033,69789575,2,75051
99465734,99471273,X,18744
59482424,59486955,1,14369
144100436,144188204,5,231876
119607026,119662515,7,117147
18818947,19014236,15,320873
42011792,42058981,7,628444
43774606,43901210,11,11548
115559467,115563727,5,11837
99717515,99725005,15,14555
11553102,12106945,13,20191
32314707,32344350,9,16521
83774101,83794880,7,75556
105705976,105782447,12,78801
107255878,107296769,X,213439
9601199,9627143,1,76982
49631499,49636849,7,13172
88751660,88784516,15,223773
144190286,144194441,5,17341
74873173,74893506,8,71597
178023284,178034022,2,626848
67759437,67760930,9,75697
62595798,62646255,2,71586
59586558,59670834,1,22218
144470557,144527414,2,241688
67830489,67832330,9,244911
51289920,51583918,11,237759
124897886,124906161,8,244666
121546455,121586787,10,56480
48146436,48161565,X,74131
39198261,39684372,15,116838
144194442,144223615,5,70381
87354815,87361786,2,259031
152847964,152895321,2,72119
136200948,136203876,X,331532
20794113,21036617,13,27052
46033698,46084212,7,211548
93151349,93160948,1,71874
55823144,55833943,14,73181
87369895,87373469,2,258345
59516264,59636417,1,381260
80107754,80113013,12,12192
36036326,36049406,2,68375
83879873,83884305,7,80889
50123186,50128746,14,258316
97807052,98021349,6,17342
26593057,26604417,2,67512
23682584,23684018,17,56863
9547948,9580673,1,76187
150100031,150108227,1,19225
76404176,76406938,12,15512
44221370,44322532,12,67452
50133758,50142680,14,258039
93168725,93231072,1,381284
67035096,67037457,6,13197
58235604,58455909,19,14585
106683068,106851439,8,272538
30602065,30619873,3,80732
23646479,23665959,11,72129
11930508,12038683,11,14783
48657677,48673819,14,18424
178067695,178078476,2,353208
60598292,60722643,2,16420
93607837,93610505,16,12408
137277489,137299726,4,22417
73280011,73286710,12,76357
74409376,74435559,1,22349
26628457,26636497,2,56279
23665674,23732876,11,74467
55741810,55933654,19,21416
24884371,24889806,7,20085
59461197,59472474,11,237775
43578715,43587487,4,242406
87385849,87391930,2,259033
48024188,48048911,6,72306
75089826,75134861,13,18548
52136647,52378474,2,17996
7960457,7982213,5,117167
62951193,62993095,11,66338
44741564,44767845,9,213827
33080554,33476709,10,76757
87307581,87313621,2,404328
64173548,64178778,X,70696
30589681,30598909,7,58206
83884466,83901532,7,67943
100553725,100572245,5,231507
8046078,8069379,5,109552
116408491,116422864,5,80888
136247729,136274898,4,21401
115912017,115913920,11,68528
115892595,115933477,11,170472
98767932,98775333,11,217166
33089310,33106203,17,240068
102716672,102733418,9,56332
63596901,63605261,4,670833
87416635,87423211,2,258347
102663716,102682237,11,268491
23704488,23722783,17,320309
19463331,19496762,7,74463
11958184,11966452,4,381511
7445822,7455975,9,17392
65048554,65051149,1,12968
98740638,98769006,11,21833
70315610,70322628,11,11685
74435511,74544284,1,319651
40515362,40551705,1,16174
144244437,144446757,5,55950
94198955,94221443,10,66414
37268743,37337852,19,15925
65061872,65063452,1,12967
35897595,35910075,17,73242
25072567,25083492,7,232976
139600951,139683817,7,212124
64592542,64693054,8,12876
97975602,98004695,15,12824
23503264,23684617,5,20817
7324646,7345974,17,21461
93488768,93519304,10,15109
62964893,63326096,13,72061
115938973,116007406,3,66500
164192842,164258193,X,12169
43562332,43567060,4,12913
67238176,67297736,6,66870
63607089,63622428,4,75524
99385420,99437381,9,17532
64264885,64276996,X,245446
144264526,144358112,5,66898
116439275,116591817,5,68955
19504486,19508367,7,232946
64281581,64305424,9,66131
58586384,58595964,1,66495
20996299,21079229,1,170829
46341121,46375252,19,75146
27403212,27413944,8,11440
49759115,49773975,7,53415
59200655,59219725,12,70611
30534225,30600749,10,73681
35126373,35128855,17,114585
138825186,138848577,1,16876
108204634,108263958,9,13138
50144731,50152910,14,258275
145290359,145349089,X,237091
35121455,35124814,17,81845
88902251,88912238,6,24100
144545902,144557478,5,53324
23434441,23504235,5,69188
73525319,73596142,14,20916
58646903,58695989,1,108812
134289989,134292548,1,17928
59331997,59374167,15,223593
99141068,99239186,3,70560
107553687,107555073,3,67591
137319696,137357720,4,12540
48171969,48208878,X,208884
107595031,107605776,3,11694
80253292,80292725,18,66943
144735915,144761818,5,243339
73563215,73580338,2,11435
16302965,16309640,16,70120
69733997,69758637,11,20020
50183296,50188198,14,258486
26286977,26310044,X,100039065
35116196,35122053,17,13001
75268421,75272235,15,17071
14995131,15055069,2,74455
113471427,113483140,6,171095
145446425,145505181,X,27494
80904889,80947780,7,56529
55768178,55778925,7,233274
73286779,73354049,12,625098
73518877,73548242,14,214254
52311172,52328762,14,50524
74565127,74588246,1,77264
21989871,22002634,9,77609
45490458,45510406,7,18220
70130329,70137550,11,216864
35741049,35742252,9,100312949
163384908,163403669,1,98376
88805244,88819318,15,223774
11191351,11204779,4,12448
144767732,144859778,5,100683
70562881,70614483,11,50932
35788050,35790112,9,68171
60469339,60528369,11,17910
55769057,55784095,14,104110
71309884,71320107,12,59036
32657119,32775217,4,100019
35776524,35778109,9,100312986
59485520,59526751,11,268417
32135801,32157842,5,14284
80902227,80905076,7,68039
19508395,19516145,7,67091
44400063,44414033,11,16160
50233531,50241866,14,258360
67291318,67376188,6,16162
4099998,4113965,19,18739
158375638,158386145,2,319317
85817218,85820972,6,69049
102684686,102697782,11,52715
75242287,75283555,14,56373
142701051,142746870,3,229905
85808024,85820954,6,100504710
119415465,119422248,1,16324
50278473,50284206,14,258659
107612532,107631694,3,229707
74506058,74530842,1,58184
64718139,64733792,8,66234
60910389,60983300,8,12725
31494741,31512904,5,74254
63727084,63745113,4,326623
134537256,134541865,X,30058
115899966,115906269,11,66528
15049395,15082456,2,75869
127123691,127129644,4,100039968
58958383,59012017,12,20334
21069334,21074947,13,258528
127077383,127124372,4,100177
95434388,95497240,3,11863
136284683,136293942,4,22704
35694062,35769356,16,224132
127801122,127831865,2,12235
39410545,39491301,18,14815
99734881,99772885,15,71949
115933282,115966725,11,57230
63061654,63094964,11,71062
74542888,74567794,1,18802
40580081,40630725,1,110895
39389556,39463075,19,13097
103762941,103797649,2,53872
94311949,94590956,10,319880
87326998,87450796,1,227331
34629533,34633126,17,260297
87430275,87436623,2,259030
158362273,158691781,1,11899
20498817,20509955,16,224045
38204938,38227665,13,67797
11199158,11254258,4,72656
115565254,115622654,5,231659
39992113,39995095,9,259109
41794991,41920674,X,331401
65692391,65827564,9,214812
31485740,31488476,5,67656
39998003,40003465,9,259112
149449687,149454978,4,63954
7464141,7476869,9,83995
134296783,134332928,1,68507
40004348,40009582,9,259110
52347495,52356408,14,258008
46396896,46488804,19,24069
45470987,45488805,7,71755
27447670,27495172,8,70952
63914684,63929472,3,329659
66981390,67358396,3,66880
30174482,30373375,12,268534
104348191,104395807,8,97487
124908587,124949324,8,112405
35892677,35897431,17,69662
102518192,102523676,15,21357
85830388,85832082,6,68396
100869752,100932107,7,207212
20770050,20815067,9,53867
146220963,146286186,3,65086
136214779,136226100,X,100040972
178118975,178338492,2,74189
125012997,125034192,8,53424
40021464,40030377,9,258283
5137776,5230878,2,74186
85865422,85869158,6,93673
45481877,45523632,7,56734
127022130,127027037,7,17188
136213972,136215513,X,19716
14480697,14505830,3,140918
87453962,87458911,2,258834
57383530,57393036,X,19655
100654723,100675140,5,71883
70344152,70352031,11,11687
57607085,57620774,9,235416
35838329,35844150,9,77080
63128982,63159547,11,18858
139197056,139377100,1,170788
34143992,34152489,14,19065
28207778,28228608,17,23853
137401554,137409791,4,242711
66078795,66101559,17,72900
7638471,7653256,X,20977
117550365,117674297,4,140546
35910379,35916389,17,66973
65071525,65073689,1,12966
99778470,99875428,15,65970
71842688,72111871,9,21406
101261376,101263992,X,245536
63831308,63861347,4,21949
102761439,102780262,11,11488
85899051,85904884,6,75541
124722139,124734123,8,68865
81459227,81482709,10,319586
63285043,63497278,13,14088
19517838,19525056,7,69547
35392152,35396836,7,101831
4266380,4359470,10,83397
101264378,101268255,X,16186
155275701,155417415,1,19775
66971727,66981771,3,20429
75284373,75344426,14,67302
35908423,35910796,9,77908
101119938,101126419,11,103733
80167547,80260371,12,109711
19530800,19563076,7,232947
5293457,5714515,2,227541
35334170,35392289,7,52428
61517249,61579687,11,13855
17003319,17011727,12,73667
61729650,61762088,11,212627
85910154,85915687,6,66116
44755877,44932215,4,319885
15479825,15639902,7,246791
37196425,37200994,17,258219
85911865,85930284,6,69786
93833467,93849943,2,329470
65890237,65903266,9,68026
37207950,37213118,17,258506
41657498,41697089,4,12804
33135588,33139683,17,240069
21218575,21230167,1,75712
48256862,48282453,X,72554
37241641,37582202,12,319660
65828930,65908794,9,56404
39510862,39568529,19,13098
87858265,87937042,10,16000
30603092,30612847,7,109637
113483297,113493343,6,171508
26413168,26534931,14,83997
87489087,87497093,2,347712
13550733,13562461,8,66501
103650228,103704907,14,105439
131768457,131838288,4,19273
75375297,75432320,1,11790
3963975,3980004,11,64934
93523338,93540033,10,71761
7502352,7510240,9,17384
65080219,65082288,1,12965
51584757,51604489,11,72947
33168447,33180753,17,100038859
15388948,15556866,7,71468
83932857,84086502,7,80982
101410886,101512819,7,207728
125054195,125261858,8,244667
81020138,81825133,5,319387
52630703,52651919,1,227094
113493639,113501931,6,210673
101421691,101512827,7,207728
4082583,4110606,12,217378
65265529,65393888,18,225638
20455260,20480133,14,11750
104857009,104862667,7,13531
78947724,79005867,15,110253
17172100,17176888,12,382571
44867097,44915840,16,271375
32120820,32166880,17,18131
65666403,65764826,14,71145
86655367,87141235,14,56419
136310942,136359447,4,74326
104878031,104882906,7,258810
45461697,45466898,7,12028
15388721,15398545,7,246792
30616861,30626151,7,110323
7558456,7568485,9,17394
104891822,104895952,7,259100
50389286,50431125,11,216724
30624267,30647869,3,71827
40680574,40769273,1,226999
28386146,28392708,7,67224
51600100,51606847,11,15384
28376784,28380253,7,22695
34949445,35039644,5,71729
30644507,30672431,3,68307
117091680,117116113,5,71954
34644764,34646324,17,56299
51651697,51684044,13,75420
32050055,32084857,2,241303
18300825,18348103,16,27883
14533788,14572658,3,71710
75449457,75451406,15,102637705
63929097,64060478,15,223601
37345208,37419036,13,17084
54970684,54994626,14,140781
63933507,63964768,3,11416
42116471,42195776,7,637898
59684971,59719044,1,55989
28232754,28301469,17,19015
31974436,32053975,2,227720
69789623,69800005,2,73373
45522916,45526268,7,17872
36049458,36079718,2,75495
23752793,23771602,17,224613
36620482,36690167,3,22065
21129639,21136296,13,18341
106870242,106884566,8,15118
40073829,40079404,9,258853
24597762,24605414,6,93677
124740257,124751832,8,69627
15720661,15802169,6,16543
133847290,133887797,4,20111
47385393,47392967,17,107477
142765045,142783606,3,229906
84871924,84886710,2,269295
13552894,13563376,10,66757
137420999,137430540,4,67868
112146208,112181747,12,668303
36119934,36128779,9,546123
93235841,93301065,1,208777
24613805,24665009,6,73178
20516982,20532520,16,13544
106883863,106893601,8,214987
23741197,23745833,17,73016
44935447,45052257,8,14107
13523842,13553142,10,56535
25466709,25470046,2,19215
82233101,82291416,1,16367
34185688,34201653,14,432839
20882191,20886870,5,212090
124793092,124834713,8,330863
49778346,49858265,7,71974
118787908,118875489,14,58187
42260053,42300755,7,637873
8906772,8931504,7,100042781
108012255,108017973,3,14862
26522656,26545565,X,664829
26522656,26545565,X,100038997
99478372,99568899,9,74125
33191302,33202506,17,100038860
100017994,100104070,13,544971
70156197,70170834,11,17312
47436615,47470638,17,224833
39608842,39649051,19,545288
94434356,94527272,8,434341
137453284,137455461,4,69380
119470305,119504794,1,64143
17284721,17329359,12,68775
124836945,124863120,8,66523
25133391,25162104,17,26373
94688654,94790853,10,77048
47412734,47437376,17,75462
21141882,21145867,13,258527
33211206,33221690,17,100043474
124863033,124890057,8,14712
50295891,50301522,14,258657
65100389,65103373,1,12964
66082766,66124994,2,14425
65047644,65049014,X,70062
4367075,4388108,10,381990
107397099,107403376,X,16431
65105285,65123214,1,98303
113514874,113531652,6,66087
39118804,39133914,10,66337
87506565,87510872,2,347711
12089439,12096243,4,77604
40086908,40093595,9,258824
44767908,44793447,9,76568
25087344,25179726,7,18987
93683215,93690990,16,109857
84946991,84956603,8,234542
12039355,12090020,4,329795
109601116,109626057,9,382106
93299211,93305915,1,69821
158409848,158499253,2,228850
30471537,30474219,2,72500
3457096,3498298,6,101202
160906437,160912328,2,280635
120977017,121007852,2,96957
28456815,28467256,5,20423
146404642,146440144,3,99167
75565621,75611325,9,50876
104831572,104840093,8,234669
55854010,55874736,14,277154
144876495,144965847,5,75788
45067203,45167198,10,19072
75785654,75875182,X,102866
95623563,95655960,15,223843
37220146,37226673,17,258507
51987148,52107189,1,20849
117120129,117275219,5,330177
36081953,36105408,2,16874
30633616,30635852,7,14008
31703779,31705757,7,100043836
91118144,91136516,2,17868
84936579,84958509,2,58207
110889264,110972394,12,104859
80993681,81045164,7,233410
46093953,46100764,7,16514
32599709,32620806,2,50935
136245079,136247139,X,22381
149941655,149984982,X,382244
43538393,43560191,13,76137
136270253,136271978,X,12070
54728678,54735393,3,69639
95048935,95196856,X,236915
34440505,34443640,15,19946
34440505,34443640,15,433003
34440505,34443640,15,619883
34440505,34443640,15,625281
34440505,34443640,15,664969
171388954,171410298,1,226652
64739675,64850017,8,77113
69337174,69367270,14,67464
144527718,144541995,2,70408
132981752,133092033,3,67553
48062395,48086593,6,69228
138851983,138856852,1,69549
116007462,116029017,3,58193
152911352,152923068,2,228785
104847068,104854483,8,234671
20893028,20956398,5,242860
83723251,83741326,8,26364
39773497,39776082,18,18459
80860920,80876537,7,22691
28668360,28883818,10,210757
10208272,10240748,19,225908
52119440,52161865,1,20846
105591613,105600137,7,15458
102818499,102936100,3,20957
87386363,87394729,1,100040591
139422288,139453005,1,226470
21124935,21160984,10,17863
17266545,17284770,12,71853
152931898,152933208,2,14239
108507706,108515941,9,97541
99309963,99358557,9,272636
34647146,34655074,17,12915
92357625,92376286,8,54352
93583029,93589706,10,69878
98804905,98833814,11,192160
93540632,93584327,10,237465
46104523,46180033,7,20927
65413221,65435949,5,22235
133091840,133110988,3,71793
95865943,95914891,11,14422
103532283,103613831,12,74521
37230963,37237330,17,258505
118875520,118925460,14,66573
55878913,55884392,14,56410
54692807,54728766,3,56790
21240589,21265661,1,14859
79707780,79818496,2,75276
55549879,55938119,9,244891
50316506,50326761,14,258658
100679484,100719716,5,15442
98795516,98807859,11,74026
116047724,116063360,12,56220
61775649,61855073,11,29869
95790843,95974751,15,105722
30749226,30766976,13,16364
119526160,119528983,1,226351
113247178,113258837,3,109959
65446844,65537184,5,68552
155262443,155297654,X,56360
75551268,75567255,15,23934
102348824,102366203,11,20533
84980461,84983632,2,19074
127169204,127237022,4,242667
145042990,145045681,5,69396
12587801,12617049,X,70495
105984945,105996423,8,319446
34219595,34230420,14,319508
145029600,145032754,5,231885
79273199,79365508,7,54608
50342612,50348872,14,257909
145083830,145108761,5,56443
54604877,54661870,9,94180
50357914,50363663,14,239081
141461094,141466613,7,213573
14608184,14613165,13,75398
82316452,82445366,1,76867
50381163,50394192,14,258660
150319417,150333906,1,20028
108165437,108179308,4,52430
31712665,31713978,7,626305
28392951,28399388,7,54624
101348067,101412586,7,69710
13566948,13677603,8,19414
3498382,3603531,6,73288
22002806,22014222,9,19089
116077726,116146261,12,22355
79611863,79693192,17,381110
99821021,99848790,X,620592
90450591,90465866,3,18160
106009621,106011882,8,71986
21179445,21194724,13,19720
105973513,105979429,8,71854
142790902,142882004,3,109333
144983519,145084030,5,381686
8202866,8768747,13,94191
4895320,4928867,11,107829
97795114,98095646,1,18484
42445462,42448120,7,71162
30595040,30608943,2,78617
30479053,30509783,6,72649
65805837,65817822,14,52033
139834174,139878088,7,52389
105984944,105991759,8,319446
46228580,46230466,9,11806
66123520,66152174,17,320209
9013875,9030798,7,545909
141467392,141471473,7,12476
107667964,107688978,X,245572
64851996,64859507,16,106143
70031496,70038088,9,72077
42312585,42478565,10,215951
29935426,29960371,2,74412
64306756,64341288,9,213550
20665214,20666750,15,64833
20449265,21589533,15,215654
57798180,57806638,14,20220
19577287,19580656,7,63872
59141627,59221847,10,103080
105991337,106053840,8,66369
22468461,22657221,16,110197
95957163,96005940,11,140486
70088511,70142560,9,76886
19564946,19577595,7,69731
55794154,55831677,7,233276
83715177,83726892,8,68278
37262711,37263749,17,258503
9073835,9097881,7,434110
84160439,84306877,3,80890
29697219,29727032,7,76718
16416917,16600549,16,224014
5191552,5261558,11,84035
145114215,145130705,5,11867
57806561,57826185,14,219114
65430962,65478823,18,240354
118754158,118762661,2,214239
73543402,73546392,12,238257
46599084,46657389,19,226178
79848390,79896123,17,56298
105904638,105965558,2,66541
112489448,112499927,12,319942
34920163,34939344,6,20899
78804865,78821140,8,78651
20818503,20826117,9,235033
152940997,152951698,2,252864
50602084,50807573,11,216725
42473386,42505740,7,434178
113596761,113600715,6,70979
177729814,177753324,1,69428
108040408,108044894,3,14865
139894696,139941537,7,76484
30679058,30699843,3,320352
44975989,44986568,7,15469
102799579,102819700,11,14615
113531682,113597017,6,211651
113058258,113070117,5,12961
4401915,4432388,10,66084
149467572,149485202,4,66454
75033705,75070121,8,21968
44943678,44981380,16,74603
23776916,23786081,17,76917
65520511,65535005,16,18736
47505051,47599691,17,12445
101155907,101161787,11,103768
177762962,177796511,1,11566
9205546,9223653,7,22305
9205546,9223653,7,100042688
110054187,110280996,13,67295
106016919,106032814,3,229687
65158616,65186500,1,15926
124463265,124478366,5,80291
112500189,112516747,12,104885
145128769,145140238,5,231887
20873808,20879727,9,70726
36431884,36434938,9,639025
186087731,186117310,1,226791
7571396,7581885,9,234911
144577318,144582463,7,14082
36475638,36477186,9,671003
137468769,137570630,4,15530
20868642,20874307,9,319278
86917348,86922374,17,78469
121587380,121626332,10,73192
98235708,98342754,6,330390
40772038,40790687,1,211798
113279843,113291449,3,100043684
30009023,30040527,14,218865
105996957,106014646,3,100503311
73584796,73778185,12,18755
100095791,100444765,4,26563
86056745,86079041,12,21809
111669361,111672338,12,12709
87531796,87533053,2,110511
81486249,81496392,10,103425
91090706,92449247,7,23859
145147514,145167108,5,71799
42053667,42158960,18,269016
37983739,38046996,6,320590
87544607,87545542,2,258346
59221953,59226434,10,268301
66184327,66256617,2,73668
85824659,86061893,12,320244
69821944,69836651,2,277396
74993356,75031978,8,70823
28646717,29219636,8,210801
93711904,93810590,16,70028
30479535,30527063,14,75901
145140362,145148078,5,231889
44454571,44470498,11,79560
46232933,46235636,9,11814
13705889,13743414,8,403185
34945278,34988404,6,243753
113312455,113324052,3,100043686
5870987,5895432,2,57743
70207350,70399766,9,71602
100762145,100798598,5,191578
155956458,155998900,2,16328
118772769,118778165,2,53906
125168007,125191701,6,68298
152336852,152342425,X,52808
55884947,55898775,14,219094
23790662,23824741,17,75956
58785803,58794461,19,67507
50407568,50415438,14,258662
59323296,59373304,10,18451
104417680,104443047,8,234663
74013914,74023918,X,16179
24367580,24414954,2,215632
55897283,55900293,14,654795
150392838,150449935,1,108989
113345055,113356658,3,100043688
119545037,119649000,1,226352
56773113,56895789,13,26946
80335848,80436601,12,320808
31042513,31051467,7,57780
5845019,5871895,2,53893
115631908,115647736,5,77407
108132875,108233628,5,73254
12654879,12673668,X,69155
30039939,30491455,14,12289
145167213,145182041,5,54188
84956610,84969767,8,69724
142681406,142843494,X,209497
30794769,30803661,2,73598
36772910,36776234,17,224761
134542336,134583570,X,12229
93640681,93747207,10,57764
69861562,69871846,2,20823
160946978,161109075,2,71389
40096515,40114206,9,258601
21349641,21352200,1,368204
47276931,47296102,14,67296
144542265,144550869,2,26450
59013393,59028470,12,66603
45736798,45742915,19,14179
5794294,5845164,2,98828
99975606,100400762,X,13607
30746293,30767174,3,75953
44328885,44601964,12,319504
34453305,34473892,15,239368
112588784,112615557,12,70435
110352616,110357199,13,238875
26672777,26702638,X,100039120
115648175,115731621,5,75665
93792576,93801934,1,21915
127243784,127247809,4,80284
24897381,24902197,7,12518
84330626,84425411,2,54598
81057600,81105612,7,116904
73090583,73147446,11,16407
100108012,100114571,13,20365
34849976,34879580,1,226971
13757676,13781938,8,69957
152962485,153008482,2,74711
63976106,64022579,3,229363
86963082,87000069,17,104215
125418063,125569808,8,244668
127311421,127314039,4,14612
149485229,149496668,4,69151
7738569,7827302,17,68655
102835849,102838040,11,75689
109038565,109057777,9,66940
86997256,87025406,17,18701
127325235,127330844,4,14620
84969587,84974834,8,21672
118779719,118811293,2,214240
69871198,69885615,2,75422
155558120,155691330,1,72482
92674288,92680956,8,64379
80494835,80517276,10,246086
124483134,124491124,5,76167
21215503,21729805,6,16508
30640999,30650317,7,68035
136423524,136444398,4,15552
139943789,139945112,7,22286
80094846,80115392,7,269951
119690026,119714565,7,233801
7667941,7671390,X,18824
134346097,134361979,1,57439
26912743,26935697,X,619991
62664285,62694109,2,227960
150397773,150459154,X,382245
149518236,149566437,4,67087
127351086,127354081,4,14621
94790866,94944835,10,54712
158502612,158508198,2,246747
96024545,96030831,11,14607
7657260,7668186,X,54630
45133465,45220328,14,70561
49910146,49963856,7,104245
40126308,40130184,9,258854
56584825,56606294,17,224903
105784694,105838944,12,18789
34484021,34495255,15,15473
145183698,145192062,5,57423
32183770,32189549,17,71932
21368331,21370845,1,433278
158512796,158550762,2,545481
79834453,80129458,2,18573
124493080,124531391,5,75695
32863701,32994236,5,277854
62693414,63184287,2,170738
30653711,30664994,7,71909
22549022,23474418,15,320865
166098148,166127922,1,240892
65815257,65866368,16,73569
40180920,40190134,9,258608
20986645,21055911,5,19248
102393403,102402555,11,51799
111471661,111779977,7,233733
145194946,145201868,5,67235
163702256,163725232,1,240879
76327397,76330677,15,109075
37434810,37440731,19,15242
42394539,42397249,18,18998
29195992,29228457,5,56874
48395586,48419781,6,77827
84974484,84978718,8,16477
47298266,47323204,14,218975
30584426,30591215,12,211986
76294434,76296896,15,100503915
111054486,111057519,9,54199
166130238,166166510,1,59290
114860628,114969994,6,232334
43017635,43025819,4,56703
145204562,145221750,5,22757
4196004,4234294,12,52504
82448423,82586849,1,12829
32232708,32366520,5,665270
45725107,45725813,7,69363
76930017,76941605,18,66191
139972303,139978755,7,381933
45721212,45729492,7,73813
121641588,121693915,10,216393
76296597,76328015,15,75475
150449412,150466165,1,96875
42511510,42575551,18,56070
76930126,76972902,18,76987
75768966,75796049,11,13447
108074062,108086651,3,109674
43615710,43670945,13,328234
139454772,139494091,1,12316
110221711,110283506,7,20947
30792875,30821263,3,69276
24733245,24745452,6,74409
12372563,12823079,14,27062
155973279,156007977,2,320095
139978932,139992562,7,11501
38248323,38294824,16,18171
76287400,76373827,16,268903
145231715,145247302,5,72611
4133103,4213525,12,104111
32201949,32297550,14,26430
115004381,115037876,6,68971
89361975,89377549,3,329702
107663118,107696560,3,229709
178345293,178407685,2,320558
100478849,100550147,4,381534
89350219,89365253,3,77772
12675369,12762073,X,26896
106281061,106350521,9,70235
30560494,30587592,16,224092
145280500,145291278,5,666311
